id,選手名,年,所属,試合数,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
437,ロペス,2014,読売,134,407,375,43,91,17,0,22,174,57,1,0,3,5,20,4,66,15,0.243,0.464,0.285
437,ロペス,2015,横浜DeNA,140,565,516,63,150,29,1,25,256,73,1,1,0,3,44,2,82,14,0.291,0.496,0.347
437,ロペス,2016,横浜DeNA,67,280,263,34,71,14,1,17,138,52,0,0,0,6,11,0,37,7,0.270,0.525,0.293
438,倉本寿彦,2015,横浜DeNA,102,265,245,11,51,4,0,2,61,20,0,0,7,1,10,2,60,8,0.208,0.249,0.244
438,倉本寿彦,2016,横浜DeNA,85,340,320,25,101,11,2,1,119,22,1,3,2,2,15,1,52,6,0.316,0.372,0.346
439,白崎浩之,2013,横浜DeNA,47,60,52,16,11,1,0,0,12,1,0,1,4,0,4,0,11,2,0.212,0.231,0.268
439,白崎浩之,2014,横浜DeNA,101,240,209,24,49,8,1,1,62,11,4,2,15,0,16,0,50,4,0.234,0.297,0.289
439,白崎浩之,2015,横浜DeNA,81,238,204,25,46,9,1,6,75,9,2,4,22,0,11,1,45,1,0.225,0.368,0.269
439,白崎浩之,2016,横浜DeNA,50,135,130,13,27,8,0,3,44,6,0,1,0,0,4,1,16,5,0.208,0.338,0.237
440,石川雄洋,2006,横浜,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000
440,石川雄洋,2007,横浜,19,27,24,5,3,0,0,0,3,1,1,0,1,0,2,0,6,0,0.125,0.125,0.192
440,石川雄洋,2008,横浜,83,273,259,24,63,4,5,1,80,13,10,5,6,1,6,1,60,5,0.243,0.309,0.262
440,石川雄洋,2009,横浜,134,495,463,38,112,15,3,2,139,24,19,4,15,1,13,3,98,8,0.242,0.300,0.267
440,石川雄洋,2010,横浜,131,584,521,69,153,23,6,0,188,18,36,13,38,1,21,3,91,6,0.294,0.361,0.324
440,石川雄洋,2011,横浜,125,530,466,49,121,11,1,0,134,22,12,7,32,0,30,2,95,8,0.260,0.288,0.307
440,石川雄洋,2012,横浜DeNA,80,304,263,31,75,10,1,1,90,14,7,6,13,1,24,3,49,3,0.285,0.342,0.351
440,石川雄洋,2013,横浜DeNA,119,523,459,75,126,12,4,5,161,41,5,2,5,0,51,8,76,6,0.275,0.351,0.357
440,石川雄洋,2014,横浜DeNA,138,539,483,66,120,16,5,7,167,36,9,3,16,0,32,8,98,9,0.248,0.346,0.306
440,石川雄洋,2015,横浜DeNA,89,375,343,43,89,8,1,1,102,18,6,3,9,0,16,7,82,2,0.259,0.297,0.306
440,石川雄洋,2016,横浜DeNA,62,221,204,19,43,6,1,2,57,11,4,3,5,0,11,1,44,1,0.211,0.279,0.255
441,内村賢介,2008,東北楽天,47,177,152,21,44,5,0,0,49,13,9,3,15,1,6,3,21,2,0.289,0.322,0.327
441,内村賢介,2009,東北楽天,62,85,68,14,11,2,0,0,13,5,10,2,7,0,10,0,14,2,0.162,0.191,0.269
441,内村賢介,2010,東北楽天,111,270,230,43,70,5,2,0,79,12,10,7,14,2,23,1,32,3,0.304,0.343,0.367
441,内村賢介,2011,東北楽天,123,390,321,37,87,5,3,1,101,30,31,10,42,1,23,3,53,5,0.271,0.315,0.325
441,内村賢介,2012,東北楽天,55,131,113,10,19,1,1,0,22,12,8,1,11,0,6,1,23,0,0.168,0.195,0.217
441,内村賢介,2012,横浜DeNA,77,289,236,30,56,6,0,0,62,18,18,4,21,1,31,0,40,4,0.237,0.263,0.325
441,内村賢介,2013,横浜DeNA,89,269,223,33,46,3,1,0,51,6,12,8,22,2,20,2,43,2,0.206,0.229,0.275
441,内村賢介,2014,横浜DeNA,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
441,内村賢介,2015,横浜DeNA,28,46,39,8,7,0,0,0,7,1,2,1,5,0,2,0,9,0,0.179,0.179,0.220
442,柴田竜拓,2016,横浜DeNA,19,46,39,4,8,0,1,0,10,2,1,0,2,0,5,0,8,1,0.205,0.256,0.295
443,柳田殖生,2007,中日,9,12,12,1,2,0,0,1,5,1,0,0,0,0,0,0,6,0,0.167,0.417,0.167
443,柳田殖生,2009,中日,3,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0.200,0.200,0.200
443,柳田殖生,2010,中日,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
443,柳田殖生,2011,中日,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
443,柳田殖生,2012,中日,29,26,24,3,5,0,0,0,5,2,0,0,0,0,0,2,6,1,0.208,0.208,0.269
443,柳田殖生,2013,中日,24,32,32,1,7,1,0,0,8,0,0,0,0,0,0,0,8,0,0.219,0.250,0.219
443,柳田殖生,2014,横浜DeNA,74,101,88,12,24,3,0,4,39,10,0,0,6,0,2,5,20,2,0.273,0.443,0.326
443,柳田殖生,2015,横浜DeNA,24,49,43,1,9,2,0,0,11,5,0,0,3,0,1,2,11,2,0.209,0.256,0.261
443,柳田殖生,2016,横浜DeNA,23,24,21,2,1,0,0,0,1,0,0,0,1,0,2,0,6,0,0.048,0.048,0.130
444,山下幸輝,2015,横浜DeNA,23,43,42,2,10,2,0,0,12,2,0,1,1,0,0,0,12,0,0.238,0.286,0.238
444,山下幸輝,2016,横浜DeNA,47,81,79,8,19,2,1,0,23,7,3,1,0,1,1,0,12,1,0.241,0.291,0.247
445,飛雄馬,2014,横浜DeNA,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
445,飛雄馬,2015,横浜DeNA,59,135,116,14,26,9,1,1,40,9,1,0,15,0,3,1,23,2,0.224,0.345,0.250
445,飛雄馬,2016,横浜DeNA,12,30,27,2,4,0,0,1,7,1,0,0,0,0,1,2,8,0,0.148,0.259,0.233
446,エリアン,2016,横浜DeNA,34,140,129,18,33,7,2,1,47,15,1,0,1,0,10,0,30,1,0.256,0.364,0.309
447,宮﨑敏郎,2013,横浜DeNA,33,58,52,7,13,2,0,2,21,5,0,0,0,1,2,3,11,1,0.250,0.404,0.310
447,宮﨑敏郎,2014,横浜DeNA,5,13,13,0,2,1,0,0,3,0,0,0,0,0,0,0,3,0,0.154,0.231,0.154
447,宮﨑敏郎,2015,横浜DeNA,58,163,152,13,44,8,0,1,55,10,0,0,0,1,6,4,21,5,0.289,0.362,0.331
447,宮﨑敏郎,2016,横浜DeNA,58,175,157,18,45,7,0,8,76,20,0,0,0,0,12,6,12,7,0.287,0.484,0.360
448,ロマック,2016,横浜DeNA,28,83,69,7,8,1,0,0,9,2,0,0,0,1,12,1,29,2,0.116,0.130,0.253
449,後藤Ｇ武敏,2003,西武,101,272,252,30,66,15,1,11,116,44,1,2,0,1,17,2,57,9,0.262,0.460,0.313
449,後藤Ｇ武敏,2004,西武,24,52,47,5,9,2,0,0,11,4,0,0,0,0,5,0,15,1,0.191,0.234,0.269
449,後藤Ｇ武敏,2005,西武,25,47,39,4,8,4,0,0,12,3,0,1,0,0,8,0,11,1,0.205,0.308,0.340
449,後藤Ｇ武敏,2007,西武,20,42,37,2,6,0,0,0,6,1,0,0,1,1,3,0,12,1,0.162,0.162,0.220
449,後藤Ｇ武敏,2008,埼玉西武,49,184,166,34,50,14,0,12,100,27,0,0,0,0,16,2,31,3,0.301,0.602,0.370
449,後藤Ｇ武敏,2009,埼玉西武,54,161,147,13,43,4,1,5,64,23,0,2,0,1,13,0,33,4,0.293,0.435,0.348
449,後藤Ｇ武敏,2010,埼玉西武,16,33,29,2,4,0,0,0,4,1,0,0,0,0,3,1,9,1,0.138,0.138,0.242
449,後藤Ｇ武敏,2011,埼玉西武,24,37,33,0,5,2,0,0,7,1,0,0,0,0,4,0,13,0,0.152,0.212,0.243
449,後藤Ｇ武敏,2012,横浜DeNA,51,138,125,11,32,3,0,6,53,15,0,1,0,1,12,0,26,2,0.256,0.424,0.319
449,後藤Ｇ武敏,2013,横浜DeNA,62,101,88,13,25,6,0,6,49,14,0,1,1,0,9,3,19,1,0.284,0.557,0.370
449,後藤Ｇ武敏,2014,横浜DeNA,68,165,145,17,41,8,0,7,70,31,0,0,1,1,18,0,34,4,0.283,0.483,0.360
449,後藤Ｇ武敏,2015,横浜DeNA,70,76,68,4,14,4,0,4,30,11,0,0,0,0,8,0,17,2,0.206,0.441,0.289
449,後藤Ｇ武敏,2016,横浜DeNA,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1.000,2.000,1.000
450,白根尚貴,2016,横浜DeNA,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000,0.000,0.000
452,梶谷隆幸,2009,横浜,22,44,39,4,5,1,0,1,9,2,1,0,4,0,1,0,10,0,0.128,0.231,0.150
452,梶谷隆幸,2010,横浜,5,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.000,0.000,0.000
452,梶谷隆幸,2012,横浜DeNA,80,252,223,17,40,5,3,2,57,11,5,8,7,0,21,1,61,4,0.179,0.256,0.253
452,梶谷隆幸,2013,横浜DeNA,77,287,254,59,88,17,4,16,161,44,7,4,4,0,27,2,60,6,0.346,0.634,0.413
452,梶谷隆幸,2014,横浜DeNA,142,609,525,76,138,26,9,16,230,72,39,8,3,4,70,7,135,12,0.263,0.438,0.355
452,梶谷隆幸,2015,横浜DeNA,134,578,520,70,143,35,2,13,221,66,28,13,2,2,54,0,132,4,0.275,0.425,0.342
452,梶谷隆幸,2016,横浜DeNA,55,234,211,35,53,8,3,5,82,22,14,4,1,0,20,2,55,0,0.251,0.389,0.322
453,荒波翔,2011,横浜,28,92,86,11,22,1,1,0,25,1,6,1,5,0,1,0,23,0,0.256,0.291,0.264
453,荒波翔,2012,横浜DeNA,141,550,504,53,135,16,7,1,168,25,24,12,16,2,23,5,90,2,0.268,0.333,0.305
453,荒波翔,2013,横浜DeNA,126,490,445,65,115,23,3,2,150,30,19,9,4,2,37,2,96,9,0.258,0.337,0.317
453,荒波翔,2014,横浜DeNA,63,206,188,30,51,8,2,3,72,18,9,1,4,0,13,1,28,1,0.271,0.383,0.322
453,荒波翔,2015,横浜DeNA,70,207,188,29,56,15,2,4,87,14,4,3,1,1,16,1,26,2,0.298,0.463,0.354
453,荒波翔,2016,横浜DeNA,28,79,71,5,14,1,0,0,15,6,0,0,1,0,7,0,13,1,0.197,0.211,0.269
454,筒香嘉智,2010,横浜,3,10,7,1,1,0,0,1,4,1,0,0,0,0,2,1,1,0,0.143,0.571,0.400
454,筒香嘉智,2011,横浜,40,160,145,16,35,10,0,8,69,22,1,0,0,1,13,1,51,4,0.241,0.476,0.306
454,筒香嘉智,2012,横浜DeNA,108,446,386,31,84,16,3,10,136,45,1,2,2,5,51,2,102,4,0.218,0.352,0.309
454,筒香嘉智,2013,横浜DeNA,23,56,51,5,11,1,0,1,15,3,0,0,0,0,3,2,13,2,0.216,0.294,0.286
454,筒香嘉智,2014,横浜DeNA,114,461,410,58,123,24,2,22,217,77,2,1,0,2,47,2,100,7,0.300,0.529,0.373
454,筒香嘉智,2015,横浜DeNA,138,568,496,79,157,28,1,24,259,93,0,0,0,2,68,2,98,5,0.317,0.522,0.400
454,筒香嘉智,2016,横浜DeNA,78,325,279,45,86,14,3,22,172,57,0,1,0,1,42,3,63,3,0.308,0.616,0.403
455,井手正太郎,2004,福岡ダイエー,10,33,33,3,8,2,1,0,12,5,0,1,0,0,0,0,10,0,0.242,0.364,0.242
455,井手正太郎,2005,福岡ソフトバンク,21,49,44,6,9,0,1,2,17,8,0,0,1,0,4,0,14,1,0.205,0.386,0.271
455,井手正太郎,2006,福岡ソフトバンク,23,34,31,1,4,1,0,0,5,2,0,0,1,0,2,0,8,0,0.129,0.161,0.182
455,井手正太郎,2007,福岡ソフトバンク,61,149,132,11,31,7,0,2,44,16,0,1,6,1,9,1,27,5,0.235,0.333,0.287
455,井手正太郎,2008,福岡ソフトバンク,23,73,68,5,22,4,1,0,28,8,2,0,1,1,3,0,13,2,0.324,0.412,0.347
455,井手正太郎,2009,福岡ソフトバンク,8,21,18,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,0.056,0.056,0.056
455,井手正太郎,2010,横浜,49,114,104,7,21,8,0,1,32,5,1,1,3,0,7,0,22,4,0.202,0.308,0.252
455,井手正太郎,2011,横浜,13,24,23,1,5,0,0,0,5,1,0,0,1,0,0,0,6,0,0.217,0.217,0.217
455,井手正太郎,2012,横浜DeNA,11,30,28,2,6,2,0,2,14,3,0,0,0,0,2,0,2,2,0.214,0.500,0.267
455,井手正太郎,2013,横浜DeNA,32,99,87,16,27,4,0,0,31,11,0,0,1,3,7,1,11,4,0.310,0.356,0.357
455,井手正太郎,2014,横浜DeNA,36,77,73,7,15,3,0,3,27,13,0,0,0,1,3,0,20,2,0.205,0.370,0.234
455,井手正太郎,2015,横浜DeNA,40,102,98,8,25,7,0,4,44,13,0,0,0,1,3,0,28,0,0.255,0.449,0.275
455,井手正太郎,2016,横浜DeNA,11,29,27,4,7,0,0,1,10,4,0,0,0,1,1,0,5,0,0.259,0.370,0.276
456,乙坂智,2014,横浜DeNA,6,2,2,2,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0.500,2.000,0.500
456,乙坂智,2015,横浜DeNA,52,138,124,11,28,1,2,3,42,10,2,3,4,1,9,0,25,0,0.226,0.339,0.276
456,乙坂智,2016,横浜DeNA,52,120,112,11,31,9,0,1,43,8,2,0,1,0,6,1,27,2,0.277,0.384,0.319
457,桑原将志,2012,横浜DeNA,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333,0.333,0.333
457,桑原将志,2013,横浜DeNA,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
457,桑原将志,2014,横浜DeNA,53,169,144,15,37,7,2,1,51,13,4,1,8,0,15,2,32,5,0.257,0.354,0.335
457,桑原将志,2015,横浜DeNA,60,116,103,14,19,4,1,1,28,5,1,1,8,0,5,0,26,1,0.184,0.272,0.222
457,桑原将志,2016,横浜DeNA,77,265,234,40,64,12,0,6,94,25,8,5,5,0,19,7,51,5,0.274,0.402,0.346
459,下園辰哉,2007,横浜,28,32,29,2,6,2,0,0,8,0,0,0,0,0,3,0,11,0,0.207,0.276,0.281
459,下園辰哉,2008,横浜,19,58,53,7,11,1,0,0,12,1,0,0,1,0,4,0,15,0,0.208,0.226,0.263
459,下園辰哉,2009,横浜,81,221,198,29,51,7,0,6,76,11,2,2,1,1,20,1,34,2,0.258,0.384,0.327
459,下園辰哉,2010,横浜,131,461,402,41,115,21,3,3,151,28,1,1,6,2,49,2,82,8,0.286,0.376,0.365
459,下園辰哉,2011,横浜,85,350,298,31,79,10,1,4,103,25,2,2,5,0,45,2,54,5,0.265,0.346,0.365
459,下園辰哉,2012,横浜DeNA,90,150,139,10,35,8,1,0,45,14,0,0,1,0,10,0,21,6,0.252,0.324,0.302
459,下園辰哉,2013,横浜DeNA,26,45,41,1,6,0,0,0,6,1,0,0,0,0,4,0,10,1,0.146,0.146,0.222
459,下園辰哉,2014,横浜DeNA,68,117,101,14,28,4,0,1,35,8,0,0,1,0,14,1,18,1,0.277,0.347,0.371
459,下園辰哉,2015,横浜DeNA,53,84,74,8,21,4,0,1,28,8,0,0,2,0,8,0,14,2,0.284,0.378,0.354
459,下園辰哉,2016,横浜DeNA,43,61,54,3,17,2,0,1,22,12,0,0,0,1,5,1,10,0,0.315,0.407,0.377
461,松本啓二朗,2009,横浜,22,47,44,4,6,0,0,0,6,1,1,1,0,1,2,0,10,1,0.136,0.136,0.170
461,松本啓二朗,2010,横浜,34,54,44,8,13,1,0,2,20,6,1,2,3,0,7,0,10,0,0.295,0.455,0.392
461,松本啓二朗,2011,横浜,47,116,104,9,22,4,1,0,28,11,2,2,6,2,4,0,15,2,0.212,0.269,0.236
461,松本啓二朗,2012,横浜DeNA,18,10,8,3,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0.125,0.125,0.125
461,松本啓二朗,2013,横浜DeNA,72,166,154,14,38,3,1,4,55,14,0,1,8,0,4,0,34,2,0.247,0.357,0.266
461,松本啓二朗,2014,横浜DeNA,34,58,54,8,14,5,0,0,19,5,1,0,2,0,1,1,10,1,0.259,0.352,0.286
461,松本啓二朗,2015,横浜DeNA,51,85,73,10,20,5,0,1,28,7,0,1,3,2,7,0,19,2,0.274,0.384,0.329
461,松本啓二朗,2016,横浜DeNA,11,14,13,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0.154,0.154,0.214
462,関根大気,2014,横浜DeNA,3,13,12,1,3,0,0,0,3,0,1,0,0,0,0,1,3,0,0.250,0.250,0.308
462,関根大気,2015,横浜DeNA,55,159,144,14,32,2,5,1,47,10,8,3,6,1,8,0,22,1,0.222,0.326,0.261
462,関根大気,2016,横浜DeNA,41,75,70,8,17,1,0,0,18,6,4,4,3,0,1,1,12,0,0.243,0.257,0.264
468,中田賢一,2005,中日,15,31,25,1,2,1,0,0,3,0,0,0,5,0,1,0,16,1,0.080,0.120,0.115
468,中田賢一,2006,中日,20,40,37,1,3,0,0,0,3,2,0,0,3,0,0,0,16,0,0.081,0.081,0.081
468,中田賢一,2007,中日,29,59,46,3,5,0,0,0,5,3,0,0,8,0,5,0,25,1,0.109,0.109,0.196
468,中田賢一,2008,中日,23,43,38,3,4,2,0,0,6,1,0,0,4,0,1,0,15,0,0.105,0.158,0.128
468,中田賢一,2009,中日,13,30,28,3,5,3,0,0,8,3,0,0,1,0,1,0,13,0,0.179,0.286,0.207
468,中田賢一,2010,中日,19,38,30,1,3,0,0,0,3,2,0,0,7,0,0,1,12,1,0.100,0.100,0.129
468,中田賢一,2011,中日,6,8,5,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0.000,0.000,0.167
468,中田賢一,2012,中日,22,42,36,4,8,2,0,0,10,2,0,0,5,0,1,0,10,0,0.222,0.278,0.243
468,中田賢一,2013,中日,40,26,24,1,6,1,0,0,7,2,0,0,1,0,1,0,8,1,0.250,0.292,0.280
468,中田賢一,2014,福岡ソフトバンク,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
468,中田賢一,2015,福岡ソフトバンク,24,7,7,1,3,1,0,0,4,2,0,0,0,0,0,0,4,0,0.429,0.571,0.429
468,中田賢一,2016,福岡ソフトバンク,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
469,二保旭,2012,福岡ソフトバンク,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
469,二保旭,2013,福岡ソフトバンク,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
469,二保旭,2015,福岡ソフトバンク,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
471,東浜巨,2013,福岡ソフトバンク,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
471,東浜巨,2014,福岡ソフトバンク,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
471,東浜巨,2015,福岡ソフトバンク,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
471,東浜巨,2016,福岡ソフトバンク,12,7,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0.000,0.000,0.400
472,岩嵜翔,2008,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
472,岩嵜翔,2009,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
472,岩嵜翔,2010,福岡ソフトバンク,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
472,岩嵜翔,2011,福岡ソフトバンク,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
472,岩嵜翔,2012,福岡ソフトバンク,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000
472,岩嵜翔,2013,福岡ソフトバンク,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
472,岩嵜翔,2014,福岡ソフトバンク,18,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000
472,岩嵜翔,2015,福岡ソフトバンク,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
472,岩嵜翔,2016,福岡ソフトバンク,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
473,松坂大輔,1999,西武,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
473,松坂大輔,2000,西武,28,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000
473,松坂大輔,2001,西武,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
473,松坂大輔,2002,西武,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
473,松坂大輔,2003,西武,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
473,松坂大輔,2004,西武,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
473,松坂大輔,2005,西武,28,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0.100,0.100,0.100
473,松坂大輔,2006,西武,25,9,9,2,3,1,0,1,7,3,0,0,0,0,0,0,1,0,0.333,0.778,0.333
474,森福允彦,2007,福岡ソフトバンク,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2008,福岡ソフトバンク,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2009,福岡ソフトバンク,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2010,福岡ソフトバンク,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2011,福岡ソフトバンク,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2012,福岡ソフトバンク,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2013,福岡ソフトバンク,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2014,福岡ソフトバンク,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2015,福岡ソフトバンク,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
474,森福允彦,2016,福岡ソフトバンク,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
475,寺原隼人,2002,福岡ダイエー,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
475,寺原隼人,2003,福岡ダイエー,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
475,寺原隼人,2004,福岡ダイエー,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
475,寺原隼人,2005,福岡ソフトバンク,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
475,寺原隼人,2006,福岡ソフトバンク,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
475,寺原隼人,2007,横浜,37,61,54,2,6,0,0,0,6,3,0,0,6,0,1,0,24,0,0.111,0.111,0.127
475,寺原隼人,2008,横浜,43,13,10,0,1,0,0,0,1,0,0,0,2,0,1,0,4,0,0.100,0.100,0.182
475,寺原隼人,2009,横浜,13,30,26,0,4,0,0,0,4,1,0,0,3,0,1,0,8,0,0.154,0.154,0.185
475,寺原隼人,2010,横浜,20,14,12,1,2,1,0,0,3,1,0,0,1,0,1,0,7,0,0.167,0.250,0.231
475,寺原隼人,2011,オリックス,25,12,11,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0.000,0.000,0.083
475,寺原隼人,2012,オリックス,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000
475,寺原隼人,2013,福岡ソフトバンク,16,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0.200,0.200,0.200
475,寺原隼人,2014,福岡ソフトバンク,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
475,寺原隼人,2015,福岡ソフトバンク,21,3,3,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0.333,0.333,0.333
475,寺原隼人,2016,福岡ソフトバンク,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
476,和田毅,2003,福岡ダイエー,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
476,和田毅,2004,福岡ダイエー,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
476,和田毅,2005,福岡ソフトバンク,25,11,7,1,2,0,0,0,2,0,0,0,3,0,1,0,4,0,0.286,0.286,0.375
476,和田毅,2006,福岡ソフトバンク,24,9,8,2,1,1,0,0,2,0,0,0,1,0,0,0,4,0,0.125,0.250,0.125
476,和田毅,2007,福岡ソフトバンク,26,8,6,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0.000,0.000,0.000
476,和田毅,2008,福岡ソフトバンク,23,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.000,0.000,0.000
476,和田毅,2009,福岡ソフトバンク,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
476,和田毅,2010,福岡ソフトバンク,26,7,5,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0.200,0.200,0.200
476,和田毅,2011,福岡ソフトバンク,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
476,和田毅,2016,福岡ソフトバンク,15,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0.000,0.333
477,巽真悟,2009,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
477,巽真悟,2010,福岡ソフトバンク,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
477,巽真悟,2012,福岡ソフトバンク,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
477,巽真悟,2013,福岡ソフトバンク,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
477,巽真悟,2014,福岡ソフトバンク,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
477,巽真悟,2015,福岡ソフトバンク,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
478,大隣憲司,2007,福岡ソフトバンク,8,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500
478,大隣憲司,2008,福岡ソフトバンク,22,8,8,1,3,0,0,1,6,2,0,0,0,0,0,0,3,0,0.375,0.750,0.375
